Restaurant Name,Total Reviews,Reviewer,Review Text,Rating
Pai Northern Thai Kitchen,3788,Isaac E.,"This is one of those gems that I like to keep in my back pocket that I keep on talking about.
They've got a solid Pad Thai and their spring rolls were well worth it. I can't wait to use them for a corporate event. Service was great and efficient. if you can get a seat on the patio, I'd say DO IT! It's a little cramped but a great place to hang out.
Well priced too. Can't wait to go back!",5
Pai Northern Thai Kitchen,3788,Miro C.,"Excellent Thai food which felt authentic even when I visited shortly after coming back from Thailand. Make a reservation, it's always busy!",5
Pai Northern Thai Kitchen,3788,Kierstin R.,"If you're in Toronto definitely a place to checkout! Came here with some of my coworkers by a recommendation and it did not disappoint. There was so much delicious food, that I hardly knew what to get. We ordered for the table of 8 of us a bunch of different appetizers to start off. We got 2 of each because there wasn't enough for 8 people if we just got one of each. I ended up ordering the Pad Thai as my entree and it was really good! I can't handle a lot of spice so I got the medium and it didn't really have that much of a kick to it. Sooooo if you want to be tearing up or have a bit more spice I would highly suggest getting the spicier levels. I would recommend making a reservation the day before or if you don't mind waiting for a bit the line is long because everyone is finding out about this hidden gem. I can't wait til I can go back and try the curry because I heard that was definitely a favorite of my coworkers. See you soon Toronto!;)",5
Pai Northern Thai Kitchen,3788,Venessa R.,"Tried them out today and was completely unsatisfied. Tried it coz of the rave reviews about the food and atmosphere but Food is very meh. Ordered the Tom Yum soup and asked the server if its possible to make it less spicy, he said it's not that spicy but when the food came, I barely ate it. My boyfriend tried the Khao Soi as it is very popular and but he was disappointed with the taste too.
The place is very artsy and pleasant but tables are way too close to each other. Its kinda like a foodcourt setup but with servers. 
I like the fact that despite not having reservations, we didn't have to wait for a very long time to be seated as we came early before dinner rush.
To be really honest, this place is overhyped and I probably wont go back again.",2
Pai Northern Thai Kitchen,3788,Ria E.,"Everything, everything we order was awesome!! The food was amazing, the staff very attentive, the drinks were great and strong (just how I like it)",5
Pai Northern Thai Kitchen,3788,Mark Z.,"Definitely ethnic,
Definitely full of flavor,
And definitely something a Canadian has to check out when it comes to exploring modern Thai Food done well and interesting!",5
Pai Northern Thai Kitchen,3788,Wincy S.,"The wait for a Wednesday night was long but understandable given the small space of the restaurant. The place is crowded meaning patrons waiting their table will be (im)patiently watching you eat from the sidelines, so eat quickly and don't hang out after your meal! Overall I had no complaints but nothing stood out as exceptional to me. 
The menu is simple--about a dozen traditional main entrées, about a dozen appetizers, and dessert of the day. The Northern Thai sausage platter appetizer was an unexpected item - it reminded me of steamed Chinese preserved sausages but with more grit and lemongrass. The bean paste sauce that came with it was tasty but didn't tip me over the scale of wanting to order the app again. The green curry served in a coconut was fragrant and satisfying, the option to select spice level suits every palate. The accompanying bowl of jasmine rice was a good size to go with the curry, but on the dry side. 
A decent selection of beers and other drinks are available, which suits the casual and ""ethnic"" atmosphere well. The Thai iced tea is a crowd favourite and many patrons ordered one as they waited for their table - it's on the sweet side but complements perfectly with the spicy menu.",4
Pai Northern Thai Kitchen,3788,Matt W.,"Once in a while you eat at a place while visiting a city that makes you momentarily contemplate moving there just so you could eat that food.  This was the case on my visit to Toronto, and the restaurant was Pai.  I got the Chiang Mai Beef Noodle Soup,l and the wing appetizer, but it was a tough call picking something out because so much of the menu looked great and authentic.  The beef noodle soup was packed with flavor complexity - a hallmark of northern Thai cuisine.  Getting this on a chilly night hit the spot.  5/5 for sure",5
Pai Northern Thai Kitchen,3788,Marina R.,"I was on the phone trying to order with Khao San Road for over 30 mins calling back over and over again. No one picked up. Called here they picked up on the third ring took my order and had it ready in 15mins with a smile on their faces. 
^ that is service worth  great job! 
Will defiantly be coming here more often.",5
Pai Northern Thai Kitchen,3788,Kay C.,"Terrific food, impeccable service.
Was able to walk in on a weeknight (2 of us) and sit at the bar, which I'm sure is rare seeing how the crowds rolled in after us. 
The wait staff looked happy to be there and were helpful in selecting a dish. 
We ordered the squash fries and the beef Kao Soi noodles which was sooooo delectable . (If we were hungry enough we would have ordered a side of rice and poured the rest of the  sweet coconut curry broth over it). Instead we soaked our fries in it. I can't handle much spice, so this dish was just perfect. 
Portions were generous, taste was wonderful, and service was great. Nothing not to like (although you should make a reservation).",4
Pai Northern Thai Kitchen,3788,Charlene R.,Every time I'm in town I make sure to come here. The food is delicious. I had the basil chicken dish and it was phenomenal. The sangria was watered down and tasted like juice. The service is a bit slower and they are usually packed so there is a bit of a wait. But it was delicious,4
Pai Northern Thai Kitchen,3788,Vera C.,"I have been to Pai many times and it gets crazy busy.  There food is amazing as always.  Today my friend and I went to Pai without reservation and it was just the 2 of us, we were told to line up in this line which start from bottom of the stair and to the top then back down to the front reservation booth.  It was extremely crowded at the entrance/stairs to be honest as I see this as a safety hazard.  Basically there was one lane way to go up/down the stairs as people were lining up to get a table. Despite they told us, it would be a 20 min wait for the line to get to the reservation booth but they don't know how long would it be to get a table. I remember they used to give out the buzzer and you allowed to put your name down.  I asked them if we can sit at the bar, then they said its part of wait.  What a shit show!",1
